block_number,transaction_hash,log_index,token_address,from_address,to_address,value
12347705,0e6cc4b9257b8688d5173785823dec7d15097c368fef6bfe0e0b1f41666217cf,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12347705,22b85be28acb0b3856d70cde05f8e8f6ba226f43933e8f4aae9b3588276f2056,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TESQVRny4nVZjNJXDrMR5LDsd1eKETnjg2,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,1000000000
12347705,7a451445be40d6001b16798839471d341e7c5817d80ec54fd6ffed1a665b4e09,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TVCGbY16PA24bBp1Q8j1QxuGtNw5HgauWf,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,20843840
12347705,6951575a05ddc8f9868be702f8a4a096c57abae0051cc7a1f9610616595de1e3,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TPwdgvfPe7zTHKybDqyGf7nCLeGP5j98qL,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,40314409725
12347706,18d26e347881e6a5b75e56d496263a7954a64256cec15b1f05767f5c04dd17d3,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TDHNx1j3kJyA6nXZq2ucArDfmwHMugJWhP,32027735
12347706,475575f5697955912b5b45c1b175f1217122a8ec11798ea731ebbef9fc988621,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TNPwTVYuu8AcigEodDQHybR8KJRQsXFy9m,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,2200000000
12347706,ed149adf3c24630d2b12fa55bfcf3e94fb090917732bb910d558c643f71a295c,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTMJ6ETqvbqyfvBYFsTEpLHPq3EJvtmP9F,49999999
12347706,ed149adf3c24630d2b12fa55bfcf3e94fb090917732bb910d558c643f71a295c,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTMJ6ETqvbqyfvBYFsTEpLHPq3EJvtmP9F,1811594
12347706,01dd47552f0866a24041edf8ec8f97aa69f6bee98f112fafaf8d861fbb90fcf0,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12347706,01dd47552f0866a24041edf8ec8f97aa69f6bee98f112fafaf8d861fbb90fcf0,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12347706,75b466f17566e0ef09d2e51f65ee9a85f3c6ea453856bcf1a8393029120b4f8c,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTvdDn97Uxeqn47QmiiEtctGTwQZjkogn7,49999999
12347706,75b466f17566e0ef09d2e51f65ee9a85f3c6ea453856bcf1a8393029120b4f8c,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTvdDn97Uxeqn47QmiiEtctGTwQZjkogn7,1811594
12347707,008efa9f72a7938221a731ac779424356ab67c1c8896ca9ebc7c0b4f17907289,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TScvnLhPvCjhdkf2tLVUVqMHpBbdvqJz5P,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,21729483
12347707,e76ae2427aba281d1cd64fae6ff3137a7ca54588622fb2a4ff6e1e5940db1103,0,TXYhKLxwbsVRJ7JuZx1WMZqS74zZXEZJ9y,TP9qz44ne7qMxsCfLAZQTBuehizRs3KX2r,TFjEQgN24YYtduJXiLAbaG6cLd2xafwW1a,48951000
12347707,18c2e9c0e0d053171eaf837996615f7d4a364ab6d5afddeedc54db68069b2a15,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TDHNx1j3kJyA6nXZq2ucArDfmwHMugJWhP,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,32028000
12347708,2ad4c8939838d6a2194fc26fb0537dcf5c2cb8295d4248d663c8a4530043f3a7,2,TPpLkxGeKragRC7qpiQjjtNmf6shXWi8i9,TFdiT2NB5tmcqhMfaKtg4Puh6DtagxLU9U,TGa1heamasxdbjByJepQ9TH5QA3ntxuMBb,32085134816436720949
12347708,2ad4c8939838d6a2194fc26fb0537dcf5c2cb8295d4248d663c8a4530043f3a7,3,TPpLkxGeKragRC7qpiQjjtNmf6shXWi8i9,TFdiT2NB5tmcqhMfaKtg4Puh6DtagxLU9U,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,324092270873098191
12347708,2ad4c8939838d6a2194fc26fb0537dcf5c2cb8295d4248d663c8a4530043f3a7,5,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,TFdiT2NB5tmcqhMfaKtg4Puh6DtagxLU9U,TGa1heamasxdbjByJepQ9TH5QA3ntxuMBb,627425
12347708,2ad4c8939838d6a2194fc26fb0537dcf5c2cb8295d4248d663c8a4530043f3a7,7,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TFdiT2NB5tmcqhMfaKtg4Puh6DtagxLU9U,TGa1heamasxdbjByJepQ9TH5QA3ntxuMBb,364488481
12347708,2ad4c8939838d6a2194fc26fb0537dcf5c2cb8295d4248d663c8a4530043f3a7,9,TNo59Khpq46FGf4sD7XSWYFNfYfbc8CqNK,TFdiT2NB5tmcqhMfaKtg4Puh6DtagxLU9U,TGa1heamasxdbjByJepQ9TH5QA3ntxuMBb,4198669
12347708,2ad4c8939838d6a2194fc26fb0537dcf5c2cb8295d4248d663c8a4530043f3a7,11,TBd4Nt5JVMmZ5uQ8jtVLXUuVXZFK1asJM5,TFdiT2NB5tmcqhMfaKtg4Puh6DtagxLU9U,TGa1heamasxdbjByJepQ9TH5QA3ntxuMBb,28816287
12347708,2ad4c8939838d6a2194fc26fb0537dcf5c2cb8295d4248d663c8a4530043f3a7,13,TKTcfBEKpp5ZRPwmiZ8SfLx8W7CDZ7PHCY,TFdiT2NB5tmcqhMfaKtg4Puh6DtagxLU9U,TGa1heamasxdbjByJepQ9TH5QA3ntxuMBb,819745723
12347708,32578cbf793333c68179ca7819e69b3b140a138c2d07404e4f63477e0d3378ea,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TB4JhjcXpSRNprND1KvYMostvbhErdQ4ab,238509324
12347709,4726876e5293a9f3d27e8c5c1ccad257bc694a55e9e1c9d6873687488d380f92,1,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TYNB7Eh9erJaZ4S2o7QLvaASHKKCrDUm5t,42296089700
12347709,a02b1535e27ef1fc58e62b5c4b326d437ae456d9e349fafa3030806acb4f666e,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TAnxQajAaEL14F3LiMjaELQwwBBvmugZfu,49999999
12347709,a02b1535e27ef1fc58e62b5c4b326d437ae456d9e349fafa3030806acb4f666e,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TAnxQajAaEL14F3LiMjaELQwwBBvmugZfu,3623188
12347709,3ac2ea88471bc4e31b3e5e4fb6a629ad78768c1778153f7270a08badd076a6d2,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTvdDn97Uxeqn47QmiiEtctGTwQZjkogn7,49999999
12347709,3ac2ea88471bc4e31b3e5e4fb6a629ad78768c1778153f7270a08badd076a6d2,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTvdDn97Uxeqn47QmiiEtctGTwQZjkogn7,1811594
12347709,b86c40c0db52270b2b1c671cb74a3f7713f78deabe5c26dab4901791022de6c4,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTMJ6ETqvbqyfvBYFsTEpLHPq3EJvtmP9F,49999999
12347709,b86c40c0db52270b2b1c671cb74a3f7713f78deabe5c26dab4901791022de6c4,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTMJ6ETqvbqyfvBYFsTEpLHPq3EJvtmP9F,1811594
12347709,0032da2678a6044d4ec27e6c5dbf91bb25d90dab1446fb27fbaf3ab12b8bfa59,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TACUkxHqBoRNuzWXkPyjsyWE4R7ir5Ei8B,5111106
12347709,876f20bb2add2568cdda491d963ba81f5e54595408f6a8db5a85c1c7c7e25ca5,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12347709,876f20bb2add2568cdda491d963ba81f5e54595408f6a8db5a85c1c7c7e25ca5,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12347709,00a8e9cd44b29021847c8081721e12d3f81e90bb3ba7afb86a7a8e49cbbd664f,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TEG8mBDJTy7JktLnPLLp1LGpPk8CjSCWcK,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,146535700
12347710,f66fb5883af723fdb1c83614e486e1ab88b6da3bfbb6db554cf36f5f180b0ced,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12347710,f66fb5883af723fdb1c83614e486e1ab88b6da3bfbb6db554cf36f5f180b0ced,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12347710,a3a6b07fc5ba73bdda7de5d08c6cf956d3f62141091065c0dcf3c149be7c91ed,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TCPEfuvHSPaV49fim8KgwRd99id7ybJ9i1,21515302200
12347711,900db78d558abe531d2beb6ed00d0215736c2dfbaecc719a968194f599dc1ddf,0,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TSvin3om2vWuw5stbxTeDQrpqH2VSKTpKz,TFK7ceXDZ3xWm3RsNyUFawXyrDc7SUgpRb,409891287
12347711,a33ba1e4c30201b2414e288db07e3294548daa805284db232170d51d444c4e07,0,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,TTbzPxL8s3StkxG9GLrBmr2BHVufrBKaBz,THtzTPAf1xQK8x75GEaaEDFpZ9JDqN7yVm,1900000
12347711,a33ba1e4c30201b2414e288db07e3294548daa805284db232170d51d444c4e07,2,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,TYX1Qn2CtCjSmEF1hknSPr7QD6m1tVtvHN,TTbzPxL8s3StkxG9GLrBmr2BHVufrBKaBz,12350000
12347711,f6e2cc930a91c9d4684b05ebe68d47273afc551b916939e9d65bcdbb282e05a0,2,TWVPeyvMbW7gcpmznjbesoG6SKHT2zaXbu,TVmnQdZF9Z4j7W56umoJKNAWWCGYaUCykS,TAmwZomTcNw8cm7zzFb5PRHeLvTqz4U7Hx,14550000000000000000
12347711,f6e2cc930a91c9d4684b05ebe68d47273afc551b916939e9d65bcdbb282e05a0,3,TWVPeyvMbW7gcpmznjbesoG6SKHT2zaXbu,TVmnQdZF9Z4j7W56umoJKNAWWCGYaUCykS,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,450000000000000000
12347711,7c4bceab5c05d6682374e1b5b6704f06f53c59f59d1d5dba2bff4688891c4230,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TACUkxHqBoRNuzWXkPyjsyWE4R7ir5Ei8B,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,5111000
12347711,fa47c1c63c5e30eecae65872b0cbb0e95420ae8b049b1fd3b1671012d6558077,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TPQ4jmdEnjUHNj8d7EA4wvnjxQr7sAoUxE,702213941
12347711,b5e89f7795138da355d366551edb3a897709e6d75fcb73590dbdbd506959421a,1,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TFK7ceXDZ3xWm3RsNyUFawXyrDc7SUgpRb,TMqudCHDJRLoeKfnE7x27SZsPKj4ARpqud,409891287
12347711,3938612ee33fe3d00173feedb4f85115346f3aa4347b438b83c589391fd60bc8,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TB4JhjcXpSRNprND1KvYMostvbhErdQ4ab,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,290954000
12347712,8a910adf0b0cb67cc8b96edc027334c9a76fb1fa2f319f494b024a7ef5cd8ce5,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TWkEykUr1rHVnCcrZqRvwdKbrz76JqBEzQ,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,500000000
12347712,0f69422a92d7dda5fc8fc42e10c76ece16851dad39689c735673e05de61378c4,0,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TSvin3om2vWuw5stbxTeDQrpqH2VSKTpKz,TNoJiwCJdTKUFu4wZVZArf2RozuiVjx3kC,6521739
12347712,cfd879e49a323975955572c8b5e0a1457d410278dfd26aa9ac50b7f24ef5e6d8,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TGgbpNNaNbsi4pYRoX1i7zKtur7xeymJse,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,48889000
12347712,bd78af3d33b74469c07443a6b0003aef1903cd87b5a47b34232c5d406b6f4a31,1,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TBAZs8wRW7PFSUjsLVHNYx7ozjAZF7a73a,20450983714
12347713,590043f279b2c0f9795dc5a91509456a8cc6c9a3202f465245ae3850052166af,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TPQ4jmdEnjUHNj8d7EA4wvnjxQr7sAoUxE,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,702214000
12347713,dbc34977b974ccd1614276232d35d16a3fadbbbbfc8ecc49a3f8d296e99c4584,0,TXYhKLxwbsVRJ7JuZx1WMZqS74zZXEZJ9y,TP9qz44ne7qMxsCfLAZQTBuehizRs3KX2r,TV24gSnSyPqiWEWrU7LDeQib1nAsd6Ybfv,63936000
12347713,f6aae2efa0aa2fffb913c4fef1b5334c1b2aa296fa2e267974d27d5889aa83b7,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TQiydGAwiXdZ9wp78jWSz2nAdeDAb4vw5s,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,20843840
12347714,694e7804c5791b3e95d37527086eda08e6e37388e234283a431431046593772e,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TAnxQajAaEL14F3LiMjaELQwwBBvmugZfu,49999999
12347714,694e7804c5791b3e95d37527086eda08e6e37388e234283a431431046593772e,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TAnxQajAaEL14F3LiMjaELQwwBBvmugZfu,3623188
12347714,5a00d1c1e5fb212d9fd7e16758f48a6291dd7c9b6263a9516812226aa4693cff,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TKHqeuRy72VgALRc3ZtfzAsvhdRmvRUC1m,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,90000000
12347714,07b4f4226ce94d9bc6b3e05cab830745a33cb5c2363829173defd5872770b381,1,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TNoJiwCJdTKUFu4wZVZArf2RozuiVjx3kC,TMqudCHDJRLoeKfnE7x27SZsPKj4ARpqud,6522000
12347714,fdc9a770ad82620a31867ce2410e2b39798d8df7ff8afaee922450fd16bf8eb1,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TMoYxCbquFC88MXUw1kP7w6Td7nQYcgtzG,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,29100000000
12347714,6befc3f8a7ec0a3c5953efdc1e681a50adb76c76d4baa3f25925937038efa7a6,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12347714,6befc3f8a7ec0a3c5953efdc1e681a50adb76c76d4baa3f25925937038efa7a6,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12347714,35a2e906e8d5081fb32e025cd12b2cbe85ec7377496f136e9e93e4251fb4741d,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TDPMFe8SX7rrvDBQgc5sUi1r6uMBUu2SRQ,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,700000000
12347715,632eb06446f5469ee8fe5250d395ad33b3074d4f2c045843bb8037dfef826b00,1,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TBAZs8wRW7PFSUjsLVHNYx7ozjAZF7a73a,26128335761
12347715,b05099cd3afc95f035ba35a59027f121658ca5452fdb80d87c7125d252774884,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TCPEfuvHSPaV49fim8KgwRd99id7ybJ9i1,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,21515302200
12347715,d7fc1d6a9079a5bb8bb5395076dea1bb49c68e6768fd1680b665ee06e39b134c,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,THm4tAJAGNmZbQmsy7A8QrvjVCkp1Sm3xh,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,21508398
12347715,fb2285dab672aa1d8994905c6f662d3457f258303b2edadcb51b52f003961255,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12347715,fb2285dab672aa1d8994905c6f662d3457f258303b2edadcb51b52f003961255,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12347715,507ce51311f04f629d0fbaacbdc95ba726598db8dc6debb328d488274f187b0c,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTMJ6ETqvbqyfvBYFsTEpLHPq3EJvtmP9F,49999999
12347715,507ce51311f04f629d0fbaacbdc95ba726598db8dc6debb328d488274f187b0c,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTMJ6ETqvbqyfvBYFsTEpLHPq3EJvtmP9F,1811594
12347716,bf4453cb54c175ce1906fa348d2987f0f40cae0b9220c631b38cd9508f512008,0,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TWVVuCPseWZxSh7T84VTRDEGWbTF18q52X,TQqbtjk4x4YuuPEoizdaNfVqDpkVzGAXgi,1000000000
12347716,87fcf05c2eacb50c1c857dc56bdb148a04292dbe610d90c69dad4b9bcf69ac51,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TUGTs5Q8AanzqTXN5K46WGj1Sa9jYrUzwR,2791664
12347716,6121c172cb65d7fec213a960d28d553143c0c955bf0719d61cfbd634d5dc0e68,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TGVXAtPNKAaB1NQpwL4wgfv9oKNmd7XXAA,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,20843842
12347716,6486a198f82d8498dfb1e9799a0dfe517a797de0fa6e0b49b6556aea299b9745,0,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TSvin3om2vWuw5stbxTeDQrpqH2VSKTpKz,TJcUspo4YSAyoX48GDiAiuqSyMejrXnU3c,6211180
12347717,02b7e3d71d76a5998ffe5ed5c75116eca816b449e6a719699ed35145ebcec977,0,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TSvin3om2vWuw5stbxTeDQrpqH2VSKTpKz,TGeprtwnHKeWX6vwhXH3qVepKcUEHVdas6,3198757
12347717,96e3462e7da652045a66c6b36e6b17b86d7660b40b756658cebddbaf59186af4,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TUtsSQhJHpXmGiC6XqBhsTBtiu5JjhKnzv,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,200000000
12347717,ff6acaf85328a3b93d44953a17976d9a4e1de1838a6e26562ec8db9bb09d8fdf,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TE9R5AUry9pC7H4BUkXwAWm8RNpDgYdp11,9999999
12347717,ff6acaf85328a3b93d44953a17976d9a4e1de1838a6e26562ec8db9bb09d8fdf,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TE9R5AUry9pC7H4BUkXwAWm8RNpDgYdp11,362318
12347718,562f77a051014556b9a5a48007c4917fa33b112204eff29dd578e51f6459b801,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TGHMMdpkQKKHCn8oMvdJQGBRd8GLgaMDME,29100000000
12347718,bad95783daab5acb129882884119bfae664c71dff18ad6c2854795a67b2a56f7,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TUGTs5Q8AanzqTXN5K46WGj1Sa9jYrUzwR,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,17029000
12347718,c62866818bc4ce4efcae82f9ab14100b481816619e11ec427a63e04e0a82bba2,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTvdDn97Uxeqn47QmiiEtctGTwQZjkogn7,30000000
12347718,c62866818bc4ce4efcae82f9ab14100b481816619e11ec427a63e04e0a82bba2,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTvdDn97Uxeqn47QmiiEtctGTwQZjkogn7,1086956
12347718,359d3065c7bceab44589bb99d39c9ed85680d09c620f4d26552aef240398e859,1,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TJcUspo4YSAyoX48GDiAiuqSyMejrXnU3c,TMqudCHDJRLoeKfnE7x27SZsPKj4ARpqud,6212000
12347718,5c7d1e8d121d6b3e647361b8d3f0b99e4bf62f09b0919ea6ba23cb77dc1c2d94,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TUGTs5Q8AanzqTXN5K46WGj1Sa9jYrUzwR,1395832
12347718,9c313d62900fac0224828f59e9e382d396058ca0dd1d9dfaed6f0e5f504316f7,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12347718,9c313d62900fac0224828f59e9e382d396058ca0dd1d9dfaed6f0e5f504316f7,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12347718,52d1970226e5eeac348762536f00c2db5bad5acca96670af79e9dc05a9191c2b,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TAnxQajAaEL14F3LiMjaELQwwBBvmugZfu,49999999
12347718,52d1970226e5eeac348762536f00c2db5bad5acca96670af79e9dc05a9191c2b,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TAnxQajAaEL14F3LiMjaELQwwBBvmugZfu,3623188
12347719,dc11180d90b870feb91535ddc461f7f23c539e461d23fc2a687e4bc2a16c74e2,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TAQo6xA49LLZPfATvpZSXyvh7k1Kev3Rpb,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,100000000
12347719,ba3e1812a0f101df5dccc73a804ff94c182a8567a3189d0601460992c0267d30,1,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TGeprtwnHKeWX6vwhXH3qVepKcUEHVdas6,TMqudCHDJRLoeKfnE7x27SZsPKj4ARpqud,3199000
12347720,0b7e81c67761c33957f5d99035260cf3fc2601a7903b59769142d433a533c29c,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TUGTs5Q8AanzqTXN5K46WGj1Sa9jYrUzwR,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,1396000
12347720,4ce27329e274ba278b423f18c435be86df1de023e73bb341ef32de3d39e1a3aa,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TP7tytRmiEpPLZwbp4JHq4JSBhWk83jAeD,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,20843840
12347720,43d9ad62d2ff1d947d259e295d1cda67d9e30ecdcb3b78f5ac6e2a626c6a5b75,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TDPmXuQgRMYa3tHtgZpCscGgnASCaLQLDt,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,100000000
